remote-sensing inversion	DierssenImageDiffuse
9	6
Comments: 
02/13/17	19:19:05
Image	debug\gail_15bands_7cm_jun222016_utmz33_reg_clip_new_badpixsmsk_bil_quac_spatialsubset20cm.hdr
Transect	debug\BathymetryImageDierssen_gail_15bands_7cm_jun222016_utmz33_reg_clip_new_badpixsmsk_bil_quac_spatialsubset20cm.txt
Params	Default
Alpha	0.01
NIter	5
Width/Height	5
X	Y	RRS555	RRS670	Depth	T	
1705	2055	0	0	-1.#IND	8.43463	
1755	2055	0	0	-1.#IND	13.3398	
1805	2055	0	0	-1.#IND	9.15155	
1855	2055	0	0	-1.#IND	12.6065	
5	2105	0	0	-1.#IND	8.92955	
55	2105	0	0	-1.#IND	7.89371	
105	2105	0	0	-1.#IND	12.7597	
155	2105	0	0	-1.#IND	7.89599	
205	2105	1243.86	2767.07	0.106259	10.1471	
255	2105	1188.04	2755.63	0.100375	8.06286	
305	2105	0	0	-1.#IND	8.71174	
355	2105	0	0	-1.#IND	8.48138	
405	2105	0	0	-1.#IND	8.32059	
455	2105	0	0	-1.#IND	10.2729	
505	2105	0	0	-1.#IND	9.20895	
555	2105	0	0	-1.#IND	8.24799	
605	2105	0	0	-1.#IND	8.45211	
655	2105	0	0	-1.#IND	8.12673	
705	2105	0	0	-1.#IND	8.71668	
755	2105	0	0	-1.#IND	8.0488	
805	2105	0	0	-1.#IND	7.87318	
855	2105	0	0	-1.#IND	9.84224	
905	2105	0	0	-1.#IND	9.77229	
955	2105	0	0	-1.#IND	9.09795	
1005	2105	0	0	-1.#IND	7.96631	
1055	2105	0	0	-1.#IND	8.95008	
1105	2105	0	0	-1.#IND	9.61948	
1155	2105	0	0	-1.#IND	10.2991	
1205	2105	0	0	-1.#IND	9.29942	
1255	2105	0	0	-1.#IND	8.83946	
1305	2105	0	0	-1.#IND	10.2315	
1355	2105	0	0	-1.#IND	8.21453	
1405	2105	0	0	-1.#IND	7.92868	
1455	2105	0	0	-1.#IND	8.09251	
1505	2105	0	0	-1.#IND	9.30512	
1555	2105	0	0	-1.#IND	10.9328	
1605	2105	0	0	-1.#IND	7.93324	
1655	2105	0	0	-1.#IND	10.1646	
1705	2105	0	0	-1.#IND	9.99429	
1755	2105	0	0	-1.#IND	9.82893	
1805	2105	0	0	-1.#IND	8.62393	
1855	2105	0	0	-1.#IND	8.02447	
